text,amount,label,metadata
Purchase at Shell Station for utilities. Date: 2025-06-21. Status: Cleared.,223.49,0,merchant:Shell Station
Purchase at Target for transport. Date: 2025-06-03. Status: Cleared.,215.61,0,merchant:Target
Purchase at Starbucks for dining. Date: 2025-05-16. Status: Cleared.,13.35,0,merchant:Starbucks
Purchase at Netflix for transport. Date: 2025-05-10. Status: Cleared.,174.16,0,merchant:Netflix
Urgent wire transfer detected. Keyword: unverified. Destination: Panama. Amount: $21021.89. Risk: High.,21021.89,1,keyword:unverified
Purchase at Amazon for shopping. Date: 2025-08-03. Status: Cleared.,88.7,0,merchant:Amazon
Purchase at Walmart for utilities. Date: 2025-07-19. Status: Cleared.,133.37,0,merchant:Walmart
Purchase at Amazon for utilities. Date: 2025-08-30. Status: Cleared.,101.81,0,merchant:Amazon
Purchase at Walmart for shopping. Date: 2025-11-09. Status: Cleared.,76.06,0,merchant:Walmart
Purchase at Uber for groceries. Date: 2025-04-14. Status: Cleared.,167.34,0,merchant:Uber
Purchase at Walmart for transport. Date: 2025-03-24. Status: Cleared.,281.65,0,merchant:Walmart
Purchase at Uber for utilities. Date: 2025-01-22. Status: Cleared.,181.19,0,merchant:Uber
Purchase at Starbucks for entertainment. Date: 2025-07-21. Status: Cleared.,202.96,0,merchant:Starbucks
Purchase at Whole Foods for groceries. Date: 2025-01-14. Status: Cleared.,249.42,0,merchant:Whole Foods
Purchase at Starbucks for utilities. Date: 2025-02-17. Status: Cleared.,156.35,0,merchant:Starbucks
Purchase at Walmart for shopping. Date: 2025-12-04. Status: Cleared.,72.07,0,merchant:Walmart
Purchase at Walmart for groceries. Date: 2025-05-08. Status: Cleared.,162.54,0,merchant:Walmart
Purchase at Shell Station for transport. Date: 2025-10-17. Status: Cleared.,270.86,0,merchant:Shell Station
Purchase at Whole Foods for entertainment. Date: 2025-05-04. Status: Cleared.,285.86,0,merchant:Whole Foods
Purchase at Whole Foods for groceries. Date: 2025-09-06. Status: Cleared.,256.65,0,merchant:Whole Foods
Purchase at Walmart for utilities. Date: 2025-09-13. Status: Cleared.,22.22,0,merchant:Walmart
Purchase at Shell Station for dining. Date: 2025-08-19. Status: Cleared.,88.9,0,merchant:Shell Station
Purchase at Starbucks for entertainment. Date: 2025-01-03. Status: Cleared.,20.96,0,merchant:Starbucks
Purchase at Target for groceries. Date: 2025-03-26. Status: Cleared.,34.19,0,merchant:Target
Purchase at Netflix for shopping. Date: 2025-04-01. Status: Cleared.,140.93,0,merchant:Netflix
Purchase at Whole Foods for shopping. Date: 2025-10-06. Status: Cleared.,64.9,0,merchant:Whole Foods
Purchase at Shell Station for groceries. Date: 2025-11-04. Status: Cleared.,72.28,0,merchant:Shell Station
Purchase at Walmart for groceries. Date: 2025-07-19. Status: Cleared.,93.57,0,merchant:Walmart
Purchase at Walmart for entertainment. Date: 2025-02-14. Status: Cleared.,286.48,0,merchant:Walmart
Purchase at Target for groceries. Date: 2025-08-08. Status: Cleared.,12.48,0,merchant:Target
Purchase at Walmart for transport. Date: 2025-01-10. Status: Cleared.,219.48,0,merchant:Walmart
Purchase at Whole Foods for dining. Date: 2025-08-10. Status: Cleared.,70.84,0,merchant:Whole Foods
Purchase at Netflix for transport. Date: 2025-01-21. Status: Cleared.,251.23,0,merchant:Netflix
Purchase at Starbucks for shopping. Date: 2025-12-06. Status: Cleared.,144.36,0,merchant:Starbucks
Purchase at Netflix for utilities. Date: 2025-10-30. Status: Cleared.,25.15,0,merchant:Netflix
Purchase at Amazon for entertainment. Date: 2025-07-21. Status: Cleared.,266.66,0,merchant:Amazon
Purchase at Amazon for entertainment. Date: 2025-11-20. Status: Cleared.,62.62,0,merchant:Amazon
Purchase at Starbucks for entertainment. Date: 2025-01-20. Status: Cleared.,102.49,0,merchant:Starbucks
Purchase at Uber for shopping. Date: 2025-07-29. Status: Cleared.,252.14,0,merchant:Uber
Purchase at Netflix for utilities. Date: 2025-02-28. Status: Cleared.,136.17,0,merchant:Netflix
Purchase at Amazon for utilities. Date: 2025-05-16. Status: Cleared.,61.97,0,merchant:Amazon
Urgent wire transfer detected. Keyword: crypto. Destination: Cyprus. Amount: $14491.1. Risk: High.,14491.1,1,keyword:crypto
Purchase at Shell Station for entertainment. Date: 2025-10-09. Status: Cleared.,81.47,0,merchant:Shell Station
Purchase at Whole Foods for dining. Date: 2025-09-05. Status: Cleared.,278.19,0,merchant:Whole Foods
Purchase at Shell Station for shopping. Date: 2025-10-31. Status: Cleared.,270.43,0,merchant:Shell Station
Purchase at Walmart for dining. Date: 2025-06-02. Status: Cleared.,66.56,0,merchant:Walmart
Purchase at Target for dining. Date: 2025-06-23. Status: Cleared.,119.99,0,merchant:Target
Purchase at Starbucks for shopping. Date: 2025-07-17. Status: Cleared.,55.27,0,merchant:Starbucks
Purchase at Walmart for utilities. Date: 2025-03-18. Status: Cleared.,236.1,0,merchant:Walmart
Purchase at Shell Station for utilities. Date: 2025-07-20. Status: Cleared.,176.02,0,merchant:Shell Station
Purchase at Shell Station for transport. Date: 2025-06-18. Status: Cleared.,199.39,0,merchant:Shell Station
Purchase at Target for entertainment. Date: 2025-06-06. Status: Cleared.,278.35,0,merchant:Target
Purchase at Starbucks for groceries. Date: 2025-11-28. Status: Cleared.,102.73,0,merchant:Starbucks
Purchase at Amazon for utilities. Date: 2025-08-11. Status: Cleared.,155.22,0,merchant:Amazon
Purchase at Starbucks for utilities. Date: 2025-11-17. Status: Cleared.,254.54,0,merchant:Starbucks
Purchase at Uber for shopping. Date: 2025-06-28. Status: Cleared.,59.62,0,merchant:Uber
Purchase at Amazon for dining. Date: 2025-02-21. Status: Cleared.,144.79,0,merchant:Amazon
Purchase at Shell Station for groceries. Date: 2025-05-02. Status: Cleared.,52.58,0,merchant:Shell Station
Purchase at Shell Station for groceries. Date: 2025-05-27. Status: Cleared.,163.59,0,merchant:Shell Station
Purchase at Starbucks for entertainment. Date: 2025-04-24. Status: Cleared.,95.56,0,merchant:Starbucks
Purchase at Whole Foods for utilities. Date: 2025-02-17. Status: Cleared.,51.2,0,merchant:Whole Foods
Purchase at Uber for utilities. Date: 2025-02-28. Status: Cleared.,262.36,0,merchant:Uber
Purchase at Uber for utilities. Date: 2025-05-17. Status: Cleared.,257.75,0,merchant:Uber
Purchase at Shell Station for dining. Date: 2025-05-14. Status: Cleared.,43.48,0,merchant:Shell Station
Purchase at Whole Foods for shopping. Date: 2025-02-17. Status: Cleared.,37.64,0,merchant:Whole Foods
Purchase at Netflix for entertainment. Date: 2025-04-04. Status: Cleared.,217.59,0,merchant:Netflix
Purchase at Shell Station for entertainment. Date: 2025-02-11. Status: Cleared.,52.94,0,merchant:Shell Station
Purchase at Netflix for dining. Date: 2025-12-05. Status: Cleared.,239.32,0,merchant:Netflix
Purchase at Walmart for dining. Date: 2025-09-03. Status: Cleared.,12.59,0,merchant:Walmart
Purchase at Uber for transport. Date: 2025-11-11. Status: Cleared.,42.88,0,merchant:Uber
Purchase at Netflix for shopping. Date: 2025-06-19. Status: Cleared.,208.6,0,merchant:Netflix
Purchase at Amazon for groceries. Date: 2025-08-18. Status: Cleared.,233.44,0,merchant:Amazon
Purchase at Walmart for dining. Date: 2025-05-15. Status: Cleared.,285.08,0,merchant:Walmart
Purchase at Netflix for utilities. Date: 2025-04-18. Status: Cleared.,178.61,0,merchant:Netflix
Purchase at Walmart for entertainment. Date: 2025-04-14. Status: Cleared.,88.83,0,merchant:Walmart
Purchase at Amazon for dining. Date: 2025-04-17. Status: Cleared.,79.2,0,merchant:Amazon
Purchase at Amazon for entertainment. Date: 2025-12-01. Status: Cleared.,239.04,0,merchant:Amazon
Purchase at Starbucks for shopping. Date: 2025-10-22. Status: Cleared.,41.32,0,merchant:Starbucks
Purchase at Shell Station for transport. Date: 2025-03-14. Status: Cleared.,192.14,0,merchant:Shell Station
Purchase at Target for utilities. Date: 2025-05-20. Status: Cleared.,36.7,0,merchant:Target
Purchase at Whole Foods for entertainment. Date: 2025-03-25. Status: Cleared.,63.65,0,merchant:Whole Foods
Purchase at Starbucks for groceries. Date: 2025-03-30. Status: Cleared.,41.39,0,merchant:Starbucks
Purchase at Walmart for transport. Date: 2025-10-10. Status: Cleared.,128.62,0,merchant:Walmart
Purchase at Shell Station for groceries. Date: 2025-11-10. Status: Cleared.,43.38,0,merchant:Shell Station
Purchase at Target for dining. Date: 2025-02-27. Status: Cleared.,165.22,0,merchant:Target
Purchase at Target for entertainment. Date: 2025-05-18. Status: Cleared.,71.02,0,merchant:Target
Purchase at Walmart for dining. Date: 2025-11-24. Status: Cleared.,61.89,0,merchant:Walmart
Purchase at Netflix for groceries. Date: 2025-05-17. Status: Cleared.,68.5,0,merchant:Netflix
Purchase at Starbucks for groceries. Date: 2025-08-18. Status: Cleared.,28.48,0,merchant:Starbucks
Purchase at Target for shopping. Date: 2025-11-06. Status: Cleared.,174.09,0,merchant:Target
Purchase at Amazon for dining. Date: 2025-02-21. Status: Cleared.,37.86,0,merchant:Amazon
Purchase at Whole Foods for groceries. Date: 2025-11-26. Status: Cleared.,213.49,0,merchant:Whole Foods
Purchase at Target for dining. Date: 2025-01-13. Status: Cleared.,122.77,0,merchant:Target
Purchase at Starbucks for dining. Date: 2025-08-22. Status: Cleared.,120.17,0,merchant:Starbucks
Purchase at Netflix for utilities. Date: 2025-10-17. Status: Cleared.,227.04,0,merchant:Netflix
Purchase at Target for transport. Date: 2025-09-29. Status: Cleared.,134.84,0,merchant:Target
Purchase at Walmart for utilities. Date: 2025-09-12. Status: Cleared.,135.85,0,merchant:Walmart
Purchase at Walmart for shopping. Date: 2025-09-28. Status: Cleared.,95.89,0,merchant:Walmart
Purchase at Walmart for groceries. Date: 2025-09-23. Status: Cleared.,188.25,0,merchant:Walmart
Purchase at Shell Station for utilities. Date: 2025-09-15. Status: Cleared.,273.89,0,merchant:Shell Station
Purchase at Uber for groceries. Date: 2025-01-04. Status: Cleared.,44.43,0,merchant:Uber
Purchase at Target for entertainment. Date: 2025-03-02. Status: Cleared.,226.35,0,merchant:Target
Purchase at Shell Station for transport. Date: 2025-01-31. Status: Cleared.,175.15,0,merchant:Shell Station
Purchase at Shell Station for transport. Date: 2025-07-10. Status: Cleared.,151.7,0,merchant:Shell Station
Purchase at Starbucks for shopping. Date: 2025-03-15. Status: Cleared.,215.8,0,merchant:Starbucks
Purchase at Starbucks for transport. Date: 2025-07-06. Status: Cleared.,72.35,0,merchant:Starbucks
Purchase at Walmart for utilities. Date: 2025-03-15. Status: Cleared.,217.6,0,merchant:Walmart
Purchase at Amazon for groceries. Date: 2025-09-03. Status: Cleared.,107.65,0,merchant:Amazon
Purchase at Walmart for dining. Date: 2025-12-09. Status: Cleared.,104.85,0,merchant:Walmart
Urgent wire transfer detected. Keyword: shell company. Destination: Unknown. Amount: $29527.58. Risk: High.,29527.58,1,keyword:shell company
Purchase at Starbucks for groceries. Date: 2025-09-20. Status: Cleared.,225.49,0,merchant:Starbucks
Purchase at Starbucks for dining. Date: 2025-07-02. Status: Cleared.,161.57,0,merchant:Starbucks
Purchase at Target for entertainment. Date: 2025-10-16. Status: Cleared.,148.99,0,merchant:Target
Purchase at Whole Foods for transport. Date: 2025-06-27. Status: Cleared.,299.07,0,merchant:Whole Foods
Purchase at Target for transport. Date: 2025-08-28. Status: Cleared.,143.54,0,merchant:Target
Purchase at Starbucks for utilities. Date: 2025-04-06. Status: Cleared.,105.15,0,merchant:Starbucks
Purchase at Shell Station for shopping. Date: 2025-07-07. Status: Cleared.,7.93,0,merchant:Shell Station
Purchase at Whole Foods for entertainment. Date: 2025-05-27. Status: Cleared.,264.31,0,merchant:Whole Foods
Purchase at Whole Foods for dining. Date: 2025-11-13. Status: Cleared.,95.25,0,merchant:Whole Foods
Purchase at Uber for groceries. Date: 2025-08-06. Status: Cleared.,38.64,0,merchant:Uber
Urgent wire transfer detected. Keyword: urgent. Destination: Cayman Islands. Amount: $16451.08. Risk: High.,16451.08,1,keyword:urgent
Purchase at Uber for entertainment. Date: 2025-09-12. Status: Cleared.,133.97,0,merchant:Uber
Purchase at Starbucks for transport. Date: 2025-05-13. Status: Cleared.,137.17,0,merchant:Starbucks
Purchase at Shell Station for shopping. Date: 2025-07-17. Status: Cleared.,106.21,0,merchant:Shell Station
Purchase at Starbucks for entertainment. Date: 2025-07-09. Status: Cleared.,202.26,0,merchant:Starbucks
Purchase at Walmart for shopping. Date: 2025-04-25. Status: Cleared.,163.59,0,merchant:Walmart
Purchase at Walmart for groceries. Date: 2025-01-21. Status: Cleared.,103.12,0,merchant:Walmart
Purchase at Netflix for transport. Date: 2025-08-06. Status: Cleared.,214.87,0,merchant:Netflix
Purchase at Target for groceries. Date: 2025-10-24. Status: Cleared.,52.42,0,merchant:Target
Purchase at Walmart for entertainment. Date: 2025-04-26. Status: Cleared.,111.9,0,merchant:Walmart
Purchase at Starbucks for entertainment. Date: 2025-09-29. Status: Cleared.,90.0,0,merchant:Starbucks
Purchase at Uber for groceries. Date: 2025-05-02. Status: Cleared.,64.17,0,merchant:Uber
Purchase at Shell Station for groceries. Date: 2025-01-21. Status: Cleared.,261.21,0,merchant:Shell Station
Purchase at Amazon for shopping. Date: 2025-07-22. Status: Cleared.,128.44,0,merchant:Amazon
Purchase at Shell Station for shopping. Date: 2025-05-27. Status: Cleared.,26.57,0,merchant:Shell Station
Purchase at Target for dining. Date: 2025-01-31. Status: Cleared.,71.16,0,merchant:Target
Purchase at Target for shopping. Date: 2025-02-01. Status: Cleared.,237.58,0,merchant:Target
Purchase at Netflix for groceries. Date: 2025-11-18. Status: Cleared.,150.88,0,merchant:Netflix
Purchase at Target for shopping. Date: 2025-11-29. Status: Cleared.,196.08,0,merchant:Target
Purchase at Walmart for entertainment. Date: 2025-06-08. Status: Cleared.,84.74,0,merchant:Walmart
Purchase at Shell Station for shopping. Date: 2025-02-16. Status: Cleared.,130.09,0,merchant:Shell Station
Purchase at Shell Station for utilities. Date: 2025-07-10. Status: Cleared.,160.25,0,merchant:Shell Station
Purchase at Target for dining. Date: 2025-10-21. Status: Cleared.,223.18,0,merchant:Target
Purchase at Uber for entertainment. Date: 2025-03-15. Status: Cleared.,37.03,0,merchant:Uber
Purchase at Whole Foods for entertainment. Date: 2025-08-11. Status: Cleared.,99.11,0,merchant:Whole Foods
Purchase at Uber for shopping. Date: 2025-05-22. Status: Cleared.,237.97,0,merchant:Uber
Purchase at Amazon for transport. Date: 2025-07-08. Status: Cleared.,203.67,0,merchant:Amazon
Purchase at Shell Station for dining. Date: 2025-11-28. Status: Cleared.,144.06,0,merchant:Shell Station
Purchase at Whole Foods for groceries. Date: 2025-11-02. Status: Cleared.,25.06,0,merchant:Whole Foods
Purchase at Target for dining. Date: 2025-08-09. Status: Cleared.,75.81,0,merchant:Target
Purchase at Uber for shopping. Date: 2025-12-07. Status: Cleared.,145.42,0,merchant:Uber
Purchase at Netflix for dining. Date: 2025-08-25. Status: Cleared.,29.27,0,merchant:Netflix
Purchase at Netflix for entertainment. Date: 2025-09-28. Status: Cleared.,41.42,0,merchant:Netflix
Purchase at Whole Foods for shopping. Date: 2025-01-25. Status: Cleared.,132.73,0,merchant:Whole Foods
Purchase at Shell Station for transport. Date: 2025-01-23. Status: Cleared.,287.43,0,merchant:Shell Station
Purchase at Shell Station for entertainment. Date: 2025-07-19. Status: Cleared.,158.35,0,merchant:Shell Station
Purchase at Whole Foods for shopping. Date: 2025-02-28. Status: Cleared.,231.08,0,merchant:Whole Foods
Purchase at Amazon for utilities. Date: 2025-12-09. Status: Cleared.,74.4,0,merchant:Amazon
Purchase at Target for transport. Date: 2025-04-03. Status: Cleared.,65.96,0,merchant:Target
Purchase at Target for dining. Date: 2025-11-27. Status: Cleared.,281.69,0,merchant:Target
Urgent wire transfer detected. Keyword: offshore. Destination: Cyprus. Amount: $10910.32. Risk: High.,10910.32,1,keyword:offshore
Purchase at Shell Station for transport. Date: 2025-06-13. Status: Cleared.,134.39,0,merchant:Shell Station
Purchase at Uber for transport. Date: 2025-07-23. Status: Cleared.,30.57,0,merchant:Uber
Purchase at Netflix for transport. Date: 2025-04-21. Status: Cleared.,85.08,0,merchant:Netflix
Purchase at Shell Station for dining. Date: 2025-09-08. Status: Cleared.,104.93,0,merchant:Shell Station
Purchase at Walmart for utilities. Date: 2025-01-20. Status: Cleared.,261.91,0,merchant:Walmart
Purchase at Netflix for entertainment. Date: 2025-05-09. Status: Cleared.,258.85,0,merchant:Netflix
Purchase at Netflix for dining. Date: 2025-04-12. Status: Cleared.,193.54,0,merchant:Netflix
Purchase at Target for dining. Date: 2025-10-08. Status: Cleared.,106.84,0,merchant:Target
Purchase at Netflix for shopping. Date: 2025-05-11. Status: Cleared.,92.73,0,merchant:Netflix
Purchase at Uber for utilities. Date: 2025-11-13. Status: Cleared.,215.57,0,merchant:Uber
Purchase at Uber for shopping. Date: 2025-10-18. Status: Cleared.,16.14,0,merchant:Uber
Purchase at Starbucks for transport. Date: 2025-08-22. Status: Cleared.,198.49,0,merchant:Starbucks
Purchase at Starbucks for transport. Date: 2025-11-28. Status: Cleared.,88.89,0,merchant:Starbucks
Purchase at Walmart for shopping. Date: 2025-04-30. Status: Cleared.,225.6,0,merchant:Walmart
